date,Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2_tCO2,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-01-31 04:45:00,2.872,0.488,0.1,0.01364,0.88,0.92,17100,Weekday,Wednesday,Light_Load
2018-01-31 05:00:00,2.789,2.025,0.169,0.01259,0.89,0.93,18000,Weekday,Wednesday,Light_Load
2018-01-31 05:15:00,2.694,1.678,0.334,0.01288,0.91,0.98,18900,Weekday,Wednesday,Light_Load
2018-01-31 05:30:00,2.658,1.3,0.245,0.0115,0.89,0.94,19800,Weekday,Wednesday,Light_Load
2018-01-31 05:45:00,2.882,1.054,0.028,0.01308,0.9,0.95,20700,Weekday,Wednesday,Light_Load
2018-01-31 06:00:00,5.921,1.685,0.092,0.02732,0.86,0.96,21600,Weekday,Wednesday,Medium_Load
2018-01-31 06:15:00,6.488,1.986,0.357,0.03157,0.91,0.96,22500,Weekday,Wednesday,Medium_Load
2018-01-31 06:30:00,6.196,2.53,0.54,0.02817,0.9,0.98,23400,Weekday,Wednesday,Medium_Load
2018-01-31 06:45:00,6.017,2.266,0.497,0.02864,0.94,0.94,24300,Weekday,Wednesday,Medium_Load
2018-01-31 07:00:00,6.187,3.001,0.444,0.02968,0.88,0.95,25200,Weekday,Wednesday,Medium_Load
2018-01-31 07:15:00,6.614,2.087,0.475,0.02883,0.87,0.94,26100,Weekday,Wednesday,Medium_Load
2018-01-31 07:30:00,6.166,3.554,0.567,0.02711,0.84,0.97,27000,Weekday,Wednesday,Medium_Load
2018-01-31 07:45:00,6.39,3.201,0.758,0.02874,0.87,0.96,27900,Weekday,Wednesday,Medium_Load
2018-01-31 08:00:00,11.017,3.616,0.856,0.04827,0.87,0.94,28800,Weekday,Wednesday,Maximum_Load
2018-01-31 08:15:00,11.389,3.902,0.699,0.04822,0.87,0.89,29700,Weekday,Wednesday,Maximum_Load
2018-01-31 08:30:00,11.371,3.918,0.342,0.05519,0.86,0.95,30600,Weekday,Wednesday,Maximum_Load
2018-01-31 08:45:00,11.662,5.461,1.166,0.05204,0.87,0.94,31500,Weekday,Wednesday,Maximum_Load
2018-01-31 09:00:00,11.156,4.896,0.396,0.04801,0.88,0.94,32400,Weekday,Wednesday,Maximum_Load
2018-01-31 09:15:00,11.367,4.857,1.116,0.0513,0.93,0.93,33300,Weekday,Wednesday,Maximum_Load
2018-01-31 09:30:00,11.225,4.666,0.803,0.05072,0.89,0.96,34200,Weekday,Wednesday,Maximum_Load
2018-01-31 09:45:00,11.524,3.804,0.607,0.04961,0.91,0.94,35100,Weekday,Wednesday,Maximum_Load
2018-01-31 10:00:00,11.02,5.688,0.405,0.05023,0.87,0.95,36000,Weekday,Wednesday,Maximum_Load
2018-01-31 10:15:00,11.386,4.32,0.672,0.05573,0.87,0.96,36900,Weekday,Wednesday,Maximum_Load
2018-01-31 10:30:00,11.151,6.046,0.454,0.0478,0.87,0.96,37800,Weekday,Wednesday,Maximum_Load
2018-01-31 10:45:00,11.184,4.354,0.733,0.05005,0.88,0.98,38700,Weekday,Wednesday,Maximum_Load
2018-01-31 11:00:00,11.223,3.842,0.263,0.04916,0.92,0.93,39600,Weekday,Wednesday,Maximum_Load
2018-01-31 11:15:00,11.263,5.759,0.302,0.05038,0.88,0.94,40500,Weekday,Wednesday,Maximum_Load
2018-01-31 11:30:00,11.171,5.666,0.769,0.04626,0.9,0.92,41400,Weekday,Wednesday,Maximum_Load
2018-01-31 11:45:00,11.254,5.617,0.463,0.05208,0.9,0.95,42300,Weekday,Wednesday,Maximum_Load
2018-01-31 12:00:00,11.595,4.668,0.58,0.04983,0.87,0.97,43200,Weekday,Wednesday,Maximum_Load
2018-01-31 12:15:00,11.446,5.522,1.081,0.04639,0.9,0.94,44100,Weekday,Wednesday,Maximum_Load
2018-01-31 12:30:00,11.417,5.748,0.379,0.04998,0.82,0.95,45000,Weekday,Wednesday,Maximum_Load
2018-01-31 12:45:00,11.086,4.524,0.414,0.05029,0.83,1.0,45900,Weekday,Wednesday,Maximum_Load
2018-01-31 13:00:00,36.703,8.807,1.129,0.11493,0.88,0.94,46800,Weekday,Wednesday,Medium_Load
2018-01-31 13:15:00,11.439,5.353,0.574,0.05079,0.85,0.95,47700,Weekday,Wednesday,Maximum_Load
2018-01-31 13:30:00,11.419,6.215,0.561,0.0508,0.87,0.91,48600,Weekday,Wednesday,Maximum_Load
2018-01-31 13:45:00,11.568,5.604,0.521,0.05376,0.84,0.96,49500,Weekday,Wednesday,Maximum_Load
2018-01-31 14:00:00,11.049,5.659,0.649,0.0435,0.85,0.93,50400,Weekday,Wednesday,Maximum_Load
2018-01-31 14:15:00,11.143,4.722,0.805,0.04926,0.88,0.96,51300,Weekday,Wednesday,Maximum_Load
2018-01-31 14:30:00,10.79,5.59,0.395,0.0492,0.88,0.95,52200,Weekday,Wednesday,Medium_Load
2018-01-31 14:45:00,11.102,3.99,0.49,0.04864,0.91,0.93,53100,Weekday,Wednesday,Maximum_Load
2018-01-31 15:00:00,11.449,4.963,0.853,0.05502,0.87,0.97,54000,Weekday,Wednesday,Maximum_Load
2018-01-31 15:15:00,11.083,4.423,0.667,0.05232,0.9,0.98,54900,Weekday,Wednesday,Maximum_Load
2018-01-31 15:30:00,11.36,5.263,0.601,0.05091,0.87,0.96,55800,Weekday,Wednesday,Maximum_Load
2018-01-31 15:45:00,11.152,4.403,0.648,0.04472,0.9,0.97,56700,Weekday,Wednesday,Maximum_Load
2018-01-31 16:00:00,11.281,5.905,1.14,0.05654,0.86,0.95,57600,Weekday,Wednesday,Maximum_Load
2018-01-31 16:15:00,10.913,5.661,0.863,0.04683,0.88,0.94,58500,Weekday,Wednesday,Medium_Load
2018-01-31 16:30:00,11.221,5.489,0.46,0.04927,0.85,0.99,59400,Weekday,Wednesday,Maximum_Load
2018-01-31 16:45:00,10.452,2.876,0.502,0.04293,0.9,0.92,60300,Weekday,Wednesday,Medium_Load
2018-01-31 17:00:00,11.153,3.882,0.951,0.05279,0.87,0.95,61200,Weekday,Wednesday,Maximum_Load
2018-01-31 17:15:00,10.792,4.279,0.624,0.05039,0.89,0.96,62100,Weekday,Wednesday,Medium_Load
2018-01-31 17:30:00,11.501,4.964,1.094,0.0551,0.89,0.93,63000,Weekday,Wednesday,Maximum_Load
2018-01-31 17:45:00,11.394,4.083,0.809,0.04947,0.88,0.96,63900,Weekday,Wednesday,Maximum_Load
2018-01-31 18:00:00,11.317,5.355,0.388,0.05357,0.89,1.0,64800,Weekday,Wednesday,Maximum_Load
2018-01-31 18:15:00,11.58,4.607,0.552,0.0557,0.9,0.94,65700,Weekday,Wednesday,Maximum_Load
2018-01-31 18:30:00,10.963,5.604,1.233,0.0498,0.86,0.94,66600,Weekday,Wednesday,Medium_Load
2018-01-31 18:45:00,11.637,4.957,0.523,0.05128,0.89,0.98,67500,Weekday,Wednesday,Maximum_Load
2018-01-31 19:00:00,11.433,5.412,0.849,0.04921,0.91,0.97,68400,Weekday,Wednesday,Maximum_Load
2018-01-31 19:15:00,11.141,3.682,0.96,0.05081,0.87,0.97,69300,Weekday,Wednesday,Maximum_Load
2018-01-31 19:30:00,11.484,4.025,0.269,0.05151,0.89,0.96,70200,Weekday,Wednesday,Maximum_Load
2018-01-31 19:45:00,10.923,5.806,0.371,0.04704,0.88,0.95,71100,Weekday,Wednesday,Medium_Load
2018-01-31 20:00:00,6.094,2.093,0.169,0.02579,0.86,0.94,72000,Weekday,Wednesday,Medium_Load
2018-01-31 20:15:00,6.148,3.694,0.624,0.02741,0.91,0.95,72900,Weekday,Wednesday,Medium_Load
2018-01-31 20:30:00,6.168,2.088,0.277,0.02534,0.87,0.94,73800,Weekday,Wednesday,Medium_Load
2018-01-31 20:45:00,6.036,2.519,0.112,0.02666,0.87,0.94,74700,Weekday,Wednesday,Medium_Load
2018-01-31 21:00:00,6.606,3.041,0.349,0.03154,0.88,0.94,75600,Weekday,Wednesday,Medium_Load
2018-01-31 21:15:00,14.316,7.53,0.532,0.07457,0.85,0.97,76500,Weekday,Wednesday,Medium_Load
2018-01-31 21:30:00,6.388,3.962,0.414,0.0304,0.88,0.93,77400,Weekday,Wednesday,Medium_Load
2018-01-31 21:45:00,6.157,2.297,0.231,0.02768,0.91,0.93,78300,Weekday,Wednesday,Medium_Load
2018-01-31 22:00:00,2.345,1.087,0.388,0.01139,0.9,0.93,79200,Weekday,Wednesday,Light_Load
2018-01-31 22:15:00,2.868,1.288,0.145,0.01329,0.9,0.95,80100,Weekday,Wednesday,Light_Load
2018-01-31 22:30:00,2.322,0.652,0.001,0.01015,0.92,0.96,81000,Weekday,Wednesday,Light_Load
2018-01-31 22:45:00,2.783,1.44,0.085,0.0131,0.87,0.95,81900,Weekday,Wednesday,Light_Load
2018-01-31 23:00:00,2.458,0.912,0.104,0.01081,0.88,0.98,82800,Weekday,Wednesday,Light_Load
2018-01-31 23:15:00,3.297,0.857,0.293,0.01473,0.93,0.95,83700,Weekday,Wednesday,Light_Load
2018-01-31 23:30:00,3.028,1.416,0.398,0.01343,0.9,0.95,84600,Weekday,Wednesday,Light_Load
2018-01-31 23:45:00,2.826,1.15,0.129,0.01221,0.86,0.95,85500,Weekday,Wednesday,Light_Load
2018-02-01 00:00:00,3.284,1.132,0.13,0.01479,0.93,0.97,0,Weekday,Thursday,Light_Load
2018-02-01 00:15:00,2.756,1.423,0.283,0.01279,0.91,0.96,900,Weekday,Thursday,Light_Load
2018-02-01 00:30:00,3.104,1.222,0.283,0.01453,0.9,0.92,1800,Weekday,Thursday,Light_Load
2018-02-01 00:45:00,3.018,1.665,0.0,0.01464,0.9,0.98,2700,Weekday,Thursday,Light_Load
2018-02-01 01:00:00,3.034,0.91,0.13,0.01304,0.93,0.92,3600,Weekday,Thursday,Light_Load
2018-02-01 01:15:00,3.286,0.932,0.052,0.01688,0.9,0.99,4500,Weekday,Thursday,Light_Load
2018-02-01 01:30:00,3.151,0.739,0.015,0.01433,0.92,0.95,5400,Weekday,Thursday,Light_Load
2018-02-01 01:45:00,3.04,0.566,0.022,0.01272,0.96,0.94,6300,Weekday,Thursday,Light_Load
2018-02-01 02:00:00,2.554,1.383,0.054,0.01198,0.87,0.96,7200,Weekday,Thursday,Light_Load
2018-02-01 02:15:00,2.728,0.941,0.111,0.01243,0.89,0.93,8100,Weekday,Thursday,Light_Load
2018-02-01 02:30:00,2.937,1.596,0.056,0.01231,0.86,0.94,9000,Weekday,Thursday,Light_Load
2018-02-01 02:45:00,2.991,1.667,0.15,0.0125,0.87,0.95,9900,Weekday,Thursday,Light_Load
2018-02-01 03:00:00,2.685,1.598,0.223,0.01169,0.9,0.95,10800,Weekday,Thursday,Light_Load
2018-02-01 03:15:00,3.571,1.412,0.379,0.01573,0.87,0.94,11700,Weekday,Thursday,Light_Load
2018-02-01 03:30:00,3.347,1.532,0.3,0.01533,0.9,0.92,12600,Weekday,Thursday,Light_Load
2018-02-01 03:45:00,3.119,1.336,0.333,0.01365,0.92,0.94,13500,Weekday,Thursday,Light_Load
2018-02-01 04:00:00,2.986,1.45,0.331,0.01398,0.84,0.95,14400,Weekday,Thursday,Light_Load
2018-02-01 04:15:00,2.915,1.902,0.299,0.01257,0.86,0.96,15300,Weekday,Thursday,Light_Load
2018-02-01 04:30:00,2.73,0.905,0.334,0.01217,0.93,0.96,16200,Weekday,Thursday,Light_Load
2018-02-01 04:45:00,2.987,1.081,0.223,0.01442,0.9,0.96,17100,Weekday,Thursday,Light_Load
2018-02-01 05:00:00,3.032,1.813,0.198,0.01465,0.86,0.99,18000,Weekday,Thursday,Light_Load
2018-02-01 05:15:00,2.658,1.254,0.153,0.01162,0.88,0.94,18900,Weekday,Thursday,Light_Load
2018-02-01 05:30:00,3.052,1.056,0.232,0.01355,0.9,0.93,19800,Weekday,Thursday,Light_Load
2018-02-01 05:45:00,2.929,0.639,0.238,0.01326,0.92,0.94,20700,Weekday,Thursday,Light_Load
2018-02-01 06:00:00,6.201,1.858,0.25,0.02812,0.93,0.94,21600,Weekday,Thursday,Medium_Load
2018-02-01 06:15:00,6.463,2.083,0.109,0.02776,0.89,0.95,22500,Weekday,Thursday,Medium_Load
2018-02-01 06:30:00,6.575,1.904,0.07,0.0286,0.91,0.93,23400,Weekday,Thursday,Medium_Load
2018-02-01 06:45:00,7.15,3.442,0.179,0.03226,0.87,0.96,24300,Weekday,Thursday,Medium_Load
2018-02-01 07:00:00,6.817,3.283,0.104,0.02841,0.88,0.92,25200,Weekday,Thursday,Medium_Load
2018-02-01 07:15:00,6.344,2.587,0.6,0.02569,0.9,0.95,26100,Weekday,Thursday,Medium_Load
2018-02-01 07:30:00,6.8,2.699,0.483,0.03105,0.87,0.95,27000,Weekday,Thursday,Medium_Load
2018-02-01 07:45:00,6.291,2.969,0.71,0.02861,0.89,0.94,27900,Weekday,Thursday,Medium_Load
2018-02-01 08:00:00,12.143,6.741,0.598,0.05495,0.84,0.93,28800,Weekday,Thursday,Maximum_Load
2018-02-01 08:15:00,11.754,6.079,0.873,0.04959,0.88,0.99,29700,Weekday,Thursday,Maximum_Load
2018-02-01 08:30:00,11.849,6.409,1.014,0.05442,0.91,0.94,30600,Weekday,Thursday,Maximum_Load
2018-02-01 08:45:00,12.203,5.547,0.926,0.05284,0.88,0.92,31500,Weekday,Thursday,Maximum_Load
2018-02-01 09:00:00,11.55,6.184,0.396,0.05125,0.84,0.99,32400,Weekday,Thursday,Maximum_Load
2018-02-01 09:15:00,11.523,4.26,1.205,0.05318,0.86,0.96,33300,Weekday,Thursday,Maximum_Load
2018-02-01 09:30:00,11.726,3.948,1.07,0.05111,0.9,0.95,34200,Weekday,Thursday,Maximum_Load
2018-02-01 09:45:00,12.132,7.028,0.547,0.05328,0.82,0.99,35100,Weekday,Thursday,Maximum_Load
2018-02-01 10:00:00,11.492,5.61,0.308,0.05002,0.86,0.95,36000,Weekday,Thursday,Maximum_Load
2018-02-01 10:15:00,11.164,3.888,0.599,0.05075,0.89,0.93,36900,Weekday,Thursday,Maximum_Load
2018-02-01 10:30:00,11.759,6.225,0.298,0.05662,0.92,0.93,37800,Weekday,Thursday,Maximum_Load
2018-02-01 10:45:00,12.01,4.868,0.539,0.05027,0.93,0.96,38700,Weekday,Thursday,Maximum_Load
2018-02-01 11:00:00,12.172,3.958,1.066,0.0578,0.89,0.95,39600,Weekday,Thursday,Maximum_Load
2018-02-01 11:15:00,11.756,5.472,0.43,0.0587,0.86,0.93,40500,Weekday,Thursday,Maximum_Load
2018-02-01 11:30:00,11.769,5.208,1.077,0.05373,0.9,0.97,41400,Weekday,Thursday,Maximum_Load
2018-02-01 11:45:00,12.16,5.576,0.608,0.05303,0.87,0.94,42300,Weekday,Thursday,Maximum_Load
2018-02-01 12:00:00,11.405,3.909,0.918,0.0532,0.89,0.92,43200,Weekday,Thursday,Maximum_Load
2018-02-01 12:15:00,11.775,6.716,0.207,0.04969,0.88,0.94,44100,Weekday,Thursday,Maximum_Load
2018-02-01 12:30:00,11.92,6.045,0.087,0.05573,0.9,0.9,45000,Weekday,Thursday,Maximum_Load
2018-02-01 12:45:00,11.984,3.472,0.827,0.05359,0.9,0.95,45900,Weekday,Thursday,Maximum_Load
2018-02-01 13:00:00,11.745,4.042,1.039,0.05015,0.9,0.98,46800,Weekday,Thursday,Maximum_Load
2018-02-01 13:15:00,11.881,3.375,0.704,0.05255,0.88,0.95,47700,Weekday,Thursday,Maximum_Load
2018-02-01 13:30:00,11.25,5.768,0.643,0.05,0.85,0.96,48600,Weekday,Thursday,Maximum_Load
2018-02-01 13:45:00,11.707,6.517,0.553,0.05116,0.86,0.94,49500,Weekday,Thursday,Maximum_Load
2018-02-01 14:00:00,11.985,5.159,0.544,0.0552,0.87,0.98,50400,Weekday,Thursday,Maximum_Load
2018-02-01 14:15:00,11.626,5.543,0.875,0.05287,0.89,0.97,51300,Weekday,Thursday,Maximum_Load
2018-02-01 14:30:00,11.887,5.023,1.369,0.05205,0.93,0.96,52200,Weekday,Thursday,Maximum_Load
2018-02-01 14:45:00,11.984,5.294,1.181,0.05559,0.88,0.94,53100,Weekday,Thursday,Maximum_Load
2018-02-01 15:00:00,11.786,4.411,0.556,0.05467,0.88,0.95,54000,Weekday,Thursday,Maximum_Load
2018-02-01 15:15:00,11.915,4.21,1.043,0.0519,0.92,0.94,54900,Weekday,Thursday,Maximum_Load
2018-02-01 15:30:00,11.631,4.567,0.62,0.04893,0.93,0.93,55800,Weekday,Thursday,Maximum_Load
2018-02-01 15:45:00,11.82,5.167,1.015,0.05519,0.86,0.94,56700,Weekday,Thursday,Maximum_Load
2018-02-01 16:00:00,12.025,4.019,0.853,0.0542,0.86,0.98,57600,Weekday,Thursday,Maximum_Load
2018-02-01 16:15:00,11.911,4.142,1.132,0.05436,0.9,0.91,58500,Weekday,Thursday,Maximum_Load
2018-02-01 16:30:00,11.725,3.993,1.057,0.05,0.89,0.96,59400,Weekday,Thursday,Maximum_Load
2018-02-01 16:45:00,11.928,5.484,0.381,0.05609,0.9,0.96,60300,Weekday,Thursday,Maximum_Load
2018-02-01 17:00:00,12.051,5.963,0.448,0.05721,0.89,0.94,61200,Weekday,Thursday,Maximum_Load
2018-02-01 17:15:00,11.36,5.688,1.06,0.05212,0.87,0.93,62100,Weekday,Thursday,Maximum_Load
2018-02-01 17:30:00,12.162,5.709,0.712,0.05491,0.88,0.95,63000,Weekday,Thursday,Maximum_Load
2018-02-01 17:45:00,11.788,6.11,0.398,0.05195,0.89,0.95,63900,Weekday,Thursday,Maximum_Load
2018-02-01 18:00:00,11.978,4.469,0.828,0.04475,0.87,0.96,64800,Weekday,Thursday,Maximum_Load
2018-02-01 18:15:00,12.171,4.603,0.317,0.0596,0.89,0.95,65700,Weekday,Thursday,Maximum_Load
2018-02-01 18:30:00,11.529,4.497,0.697,0.05294,0.87,0.94,66600,Weekday,Thursday,Maximum_Load
2018-02-01 18:45:00,11.695,4.051,0.736,0.05025,0.88,0.95,67500,Weekday,Thursday,Maximum_Load
2018-02-01 19:00:00,11.8,5.111,0.363,0.05266,0.9,0.94,68400,Weekday,Thursday,Maximum_Load
2018-02-01 19:15:00,11.676,4.063,0.998,0.05008,0.87,0.94,69300,Weekday,Thursday,Maximum_Load
2018-02-01 19:30:00,12.306,6.499,1.172,0.05649,0.87,0.97,70200,Weekday,Thursday,Maximum_Load
2018-02-01 19:45:00,11.658,4.321,1.058,0.04947,0.87,0.97,71100,Weekday,Thursday,Maximum_Load
2018-02-01 20:00:00,6.539,2.514,0.559,0.02983,0.88,0.96,72000,Weekday,Thursday,Medium_Load
2018-02-01 20:15:00,6.729,3.536,0.169,0.03175,0.9,0.93,72900,Weekday,Thursday,Medium_Load
2018-02-01 20:30:00,6.377,2.127,0.26,0.03016,0.89,0.95,73800,Weekday,Thursday,Medium_Load
2018-02-01 20:45:00,6.579,2.76,0.44,0.0293,0.88,0.95,74700,Weekday,Thursday,Medium_Load
2018-02-01 21:00:00,6.757,2.39,0.64,0.03285,0.85,0.97,75600,Weekday,Thursday,Medium_Load
2018-02-01 21:15:00,6.595,2.285,0.37,0.0297,0.87,0.96,76500,Weekday,Thursday,Medium_Load
2018-02-01 21:30:00,6.655,2.862,0.233,0.02899,0.87,0.95,77400,Weekday,Thursday,Medium_Load
2018-02-01 21:45:00,6.546,3.519,0.713,0.02824,0.89,0.97,78300,Weekday,Thursday,Medium_Load
2018-02-01 22:00:00,2.589,1.263,0.035,0.01121,0.88,0.98,79200,Weekday,Thursday,Light_Load
2018-02-01 22:15:00,3.048,1.319,0.28,0.01294,0.86,0.96,80100,Weekday,Thursday,Light_Load
2018-02-01 22:30:00,3.407,1.517,0.194,0.01673,0.88,0.93,81000,Weekday,Thursday,Light_Load
2018-02-01 22:45:00,2.973,1.068,0.162,0.01358,0.93,0.95,81900,Weekday,Thursday,Light_Load
2018-02-01 23:00:00,3.024,1.34,0.263,0.01432,0.89,0.98,82800,Weekday,Thursday,Light_Load
2018-02-01 23:15:00,3.141,1.292,0.2,0.01414,0.87,0.98,83700,Weekday,Thursday,Light_Load
2018-02-01 23:30:00,2.651,1.081,0.0,0.0119,0.89,0.93,84600,Weekday,Thursday,Light_Load
2018-02-01 23:45:00,3.394,1.408,0.502,0.01457,0.88,0.92,85500,Weekday,Thursday,Light_Load
2018-02-02 00:00:00,3.019,1.337,0.327,0.01322,0.89,0.95,0,Weekday,Friday,Light_Load
2018-02-02 00:15:00,3.376,0.611,0.111,0.01582,0.91,0.92,900,Weekday,Friday,Light_Load
2018-02-02 00:30:00,2.785,1.237,0.311,0.01233,0.87,0.97,1800,Weekday,Friday,Light_Load
2018-02-02 00:45:00,3.423,0.831,0.376,0.01479,0.91,0.95,2700,Weekday,Friday,Light_Load
2018-02-02 01:00:00,3.162,1.53,0.075,0.01466,0.91,1.0,3600,Weekday,Friday,Light_Load
2018-02-02 01:15:00,3.106,1.405,0.207,0.01559,0.92,0.9,4500,Weekday,Friday,Light_Load
2018-02-02 01:30:00,3.027,1.357,0.008,0.01318,0.87,0.96,5400,Weekday,Friday,Light_Load
2018-02-02 01:45:00,2.906,0.878,0.263,0.01296,0.9,0.93,6300,Weekday,Friday,Light_Load
2018-02-02 02:00:00,3.268,0.67,0.098,0.01407,0.89,0.96,7200,Weekday,Friday,Light_Load
2018-02-02 02:15:00,3.003,1.098,0.119,0.01363,0.87,0.96,8100,Weekday,Friday,Light_Load
2018-02-02 02:30:00,2.476,0.601,0.0,0.01146,0.89,0.94,9000,Weekday,Friday,Light_Load
2018-02-02 02:45:00,2.689,0.839,0.174,0.01239,0.92,0.96,9900,Weekday,Friday,Light_Load
2018-02-02 03:00:00,2.922,1.255,0.358,0.01282,0.87,0.92,10800,Weekday,Friday,Light_Load
2018-02-02 03:15:00,3.045,1.071,0.17,0.01344,0.9,0.96,11700,Weekday,Friday,Light_Load
2018-02-02 03:30:00,2.954,1.118,0.148,0.01334,0.91,0.95,12600,Weekday,Friday,Light_Load
2018-02-02 03:45:00,3.273,0.894,0.108,0.01484,0.9,0.95,13500,Weekday,Friday,Light_Load
2018-02-02 04:00:00,2.48,0.484,0.479,0.01133,0.9,0.96,14400,Weekday,Friday,Light_Load
2018-02-02 04:15:00,3.004,0.823,0.419,0.01353,0.92,0.93,15300,Weekday,Friday,Light_Load
2018-02-02 04:30:00,2.514,1.256,0.111,0.01177,0.87,0.96,16200,Weekday,Friday,Light_Load
2018-02-02 04:45:00,3.158,1.038,0.378,0.01304,0.91,0.98,17100,Weekday,Friday,Light_Load
2018-02-02 05:00:00,2.944,0.907,0.138,0.01268,0.9,0.92,18000,Weekday,Friday,Light_Load
2018-02-02 05:15:00,3.073,1.7,0.0,0.01308,0.88,0.96,18900,Weekday,Friday,Light_Load
2018-02-02 05:30:00,2.752,1.314,0.119,0.01271,0.88,0.94,19800,Weekday,Friday,Light_Load
2018-02-02 05:45:00,3.288,1.754,0.124,0.0145,0.89,0.92,20700,Weekday,Friday,Light_Load
2018-02-02 06:00:00,6.938,2.09,0.262,0.03316,0.9,0.93,21600,Weekday,Friday,Medium_Load
2018-02-02 06:15:00,6.824,2.688,0.411,0.03333,0.89,0.95,22500,Weekday,Friday,Medium_Load
2018-02-02 06:30:00,6.646,2.187,0.228,0.02961,0.89,0.95,23400,Weekday,Friday,Medium_Load
2018-02-02 06:45:00,6.823,3.255,0.373,0.03046,0.9,0.95,24300,Weekday,Friday,Medium_Load
2018-02-02 07:00:00,6.501,3.849,0.602,0.02828,0.86,0.93,25200,Weekday,Friday,Medium_Load
2018-02-02 07:15:00,6.892,2.361,0.478,0.03383,0.87,0.96,26100,Weekday,Friday,Medium_Load
2018-02-02 07:30:00,7.09,1.967,0.437,0.03343,0.93,0.96,27000,Weekday,Friday,Medium_Load
2018-02-02 07:45:00,6.946,2.633,0.498,0.03269,0.89,0.99,27900,Weekday,Friday,Medium_Load
2018-02-02 08:00:00,11.69,5.479,0.699,0.05477,0.88,0.93,28800,Weekday,Friday,Maximum_Load
2018-02-02 08:15:00,11.962,5.964,0.917,0.05516,0.88,0.98,29700,Weekday,Friday,Maximum_Load
2018-02-02 08:30:00,11.549,4.452,0.354,0.05275,0.91,0.92,30600,Weekday,Friday,Maximum_Load
2018-02-02 08:45:00,12.015,7.176,0.819,0.05548,0.84,0.96,31500,Weekday,Friday,Maximum_Load
2018-02-02 09:00:00,11.985,5.484,0.949,0.0569,0.89,0.99,32400,Weekday,Friday,Maximum_Load
2018-02-02 09:15:00,11.405,4.158,1.219,0.05079,0.88,0.93,33300,Weekday,Friday,Maximum_Load
2018-02-02 09:30:00,11.582,5.138,0.764,0.0533,0.87,0.97,34200,Weekday,Friday,Maximum_Load
2018-02-02 09:45:00,11.801,5.358,0.982,0.05376,0.91,0.91,35100,Weekday,Friday,Maximum_Load
2018-02-02 10:00:00,11.797,5.83,0.473,0.05492,0.89,0.94,36000,Weekday,Friday,Maximum_Load
2018-02-02 10:15:00,11.57,4.565,0.589,0.05368,0.88,0.92,36900,Weekday,Friday,Maximum_Load
2018-02-02 10:30:00,11.969,6.39,0.543,0.05308,0.86,0.96,37800,Weekday,Friday,Maximum_Load
2018-02-02 10:45:00,11.935,6.12,1.121,0.0524,0.88,0.97,38700,Weekday,Friday,Maximum_Load
2018-02-02 11:00:00,11.823,5.31,0.672,0.05135,0.88,0.94,39600,Weekday,Friday,Maximum_Load
2018-02-02 11:15:00,11.683,3.848,0.726,0.05378,0.87,0.97,40500,Weekday,Friday,Maximum_Load
2018-02-02 11:30:00,12.134,6.89,1.098,0.05007,0.85,0.96,41400,Weekday,Friday,Maximum_Load
2018-02-02 11:45:00,12.286,5.446,0.543,0.05671,0.89,0.94,42300,Weekday,Friday,Maximum_Load
2018-02-02 12:00:00,11.751,6.214,0.385,0.05571,0.88,0.92,43200,Weekday,Friday,Maximum_Load
2018-02-02 12:15:00,11.719,4.415,0.914,0.05035,0.91,0.96,44100,Weekday,Friday,Maximum_Load
2018-02-02 12:30:00,25.799,14.686,0.734,0.11267,0.9,0.95,45000,Weekday,Friday,Maximum_Load
2018-02-02 12:45:00,11.782,6.046,1.048,0.05304,0.87,0.94,45900,Weekday,Friday,Maximum_Load
2018-02-02 13:00:00,11.837,6.551,0.897,0.0545,0.84,0.98,46800,Weekday,Friday,Maximum_Load
2018-02-02 13:15:00,12.057,4.1,0.847,0.05949,0.92,0.96,47700,Weekday,Friday,Maximum_Load
2018-02-02 13:30:00,11.395,4.805,0.976,0.05076,0.83,0.98,48600,Weekday,Friday,Maximum_Load
2018-02-02 13:45:00,12.202,3.487,1.046,0.0505,0.85,0.97,49500,Weekday,Friday,Maximum_Load
2018-02-02 14:00:00,11.89,3.98,0.734,0.05253,0.89,0.97,50400,Weekday,Friday,Maximum_Load
2018-02-02 14:15:00,11.769,4.59,0.987,0.05058,0.87,0.94,51300,Weekday,Friday,Maximum_Load
2018-02-02 14:30:00,11.85,6.158,0.495,0.05591,0.87,0.95,52200,Weekday,Friday,Maximum_Load
2018-02-02 14:45:00,11.863,5.58,1.406,0.0521,0.87,0.94,53100,Weekday,Friday,Maximum_Load
2018-02-02 15:00:00,11.439,4.422,0.542,0.04937,0.88,0.97,54000,Weekday,Friday,Maximum_Load
2018-02-02 15:15:00,12.246,6.329,0.858,0.05027,0.88,0.95,54900,Weekday,Friday,Maximum_Load
2018-02-02 15:30:00,11.882,6.101,0.869,0.05066,0.87,0.92,55800,Weekday,Friday,Maximum_Load
2018-02-02 15:45:00,11.983,6.408,0.286,0.05285,0.88,0.93,56700,Weekday,Friday,Maximum_Load
2018-02-02 16:00:00,12.11,5.937,0.51,0.05757,0.89,0.97,57600,Weekday,Friday,Maximum_Load
